Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_Age,Host_disease,Host,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,passage_history,Platform,ReleaseDate,Sample Name,SRA Study,STRAIN,Replicate,host_sex
SRR17415249,WGS,300,62807700,PRJNA793894,SAMN24592533,SARS-CoV-2: clinical or host-associated,39254949,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,activ_sars2_vcf,sra","gs,s3","s3.us-east-1,gs.US",SRX13586831,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23584,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,60_40_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 1,
SRR17415250,WGS,300,61644600,PRJNA793894,SAMN24592532,SARS-CoV-2: clinical or host-associated,38537061,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"activ_sars2_vcf,fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13586830,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23583,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,20_80_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 3,
SRR17415251,WGS,300,65354100,PRJNA793894,SAMN24592531,SARS-CoV-2: clinical or host-associated,40857772,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"activ_sars2_vcf,fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX13586829,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23582,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,20_80_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 2,
SRR17415252,WGS,300,47648100,PRJNA793894,SAMN24592494,SARS-CoV-2: clinical or host-associated,25154233,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"fastq,sra,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",SRX13586828,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster5_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005532_AG_18838,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage5_DI_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415253,AMPLICON,474,1044010,PRJNA793894,SAMN24592557,SARS-CoV-2: clinical or host-associated,1044403,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13586827,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B87_AG_23617,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,70_30_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (70:30 ratio),Biological replicate 1,
SRR17415254,AMPLICON,488,2850129,PRJNA793894,SAMN24592556,SARS-CoV-2: clinical or host-associated,2749940,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,fastq,nanopore","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13586826,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B83_AG_23613,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,60_40_3_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 3,
SRR17415255,AMPLICON,483,2438497,PRJNA793894,SAMN24592555,SARS-CoV-2: clinical or host-associated,2367273,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13586825,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B82_AG_23612,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,60_40_2_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 2,
SRR17415256,AMPLICON,477,1307641,PRJNA793894,SAMN24592554,SARS-CoV-2: clinical or host-associated,1294202,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,sra,nanopore","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13586824,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B81_AG_23611,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,60_40_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (60:40 ratio),Biological replicate 1,
SRR17415257,AMPLICON,483,2343798,PRJNA793894,SAMN24592553,SARS-CoV-2: clinical or host-associated,2279295,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,nanopore,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13586823,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B80_AG_23610,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,20_80_3_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 3,
SRR17415258,AMPLICON,477,1339237,PRJNA793894,SAMN24592552,SARS-CoV-2: clinical or host-associated,1324420,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,nanopore,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13586822,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B79_AG_23609,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,20_80_2_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 2,
SRR17415259,AMPLICON,484,1528133,PRJNA793894,SAMN24592551,SARS-CoV-2: clinical or host-associated,1505388,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,nanopore,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX13586821,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B78_AG_23608,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,20_80_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 1,
SRR17415260,AMPLICON,485,1623814,PRJNA793894,SAMN24592550,SARS-CoV-2: clinical or host-associated,1595191,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"nanopore,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13586820,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B77_AG_23607,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,40_60_3_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 3,
SRR17415261,AMPLICON,482,1283692,PRJNA793894,SAMN24592549,SARS-CoV-2: clinical or host-associated,1269936,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"fastq,nanopore,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13586819,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B76_AG_23606,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,40_60_2_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 2,
SRR17415262,AMPLICON,480,1061100,PRJNA793894,SAMN24592548,SARS-CoV-2: clinical or host-associated,1059272,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,nanopore,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX13586818,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B75_AG_23605,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,40_60_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 1,
SRR17415263,WGS,300,67725000,PRJNA793894,SAMN24592493,SARS-CoV-2: clinical or host-associated,35450443,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"fastq,sra,activ_sars2_vcf","gs,s3","gs.US,s3.us-east-1",SRX13586817,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster4_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005532_AG_18837,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage4_DC_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415264,AMPLICON,476,983306,PRJNA793894,SAMN24592547,SARS-CoV-2: clinical or host-associated,986833,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"nanopore,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX13586816,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B71_AG_23601,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,80_20_3_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (80:20 ratio),Biological replicate 3,
SRR17415265,AMPLICON,478,1609313,PRJNA793894,SAMN24592546,SARS-CoV-2: clinical or host-associated,1581447,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,nanopore,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13586815,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B70_AG_23600,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,80_20_2_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (80:20 ratio),Biological replicate 2,
SRR17415266,AMPLICON,478,1958011,PRJNA793894,SAMN24592545,SARS-CoV-2: clinical or host-associated,1912368,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-17,public,"sra,nanopore,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13586814,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B69_AG_23599,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,80_20_1_48h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (80:20 ratio),Biological replicate 1,
SRR17415267,AMPLICON,486,1554473,PRJNA793894,SAMN24592544,SARS-CoV-2: clinical or host-associated,1528956,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"fastq,sra,nanopore","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX13586813,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,AGN242_B68_AG_23598,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,OXFORD_NANOPORE,2022-01-04T00:00:00Z,30_70_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (30:70 ratio),Biological replicate 3,
SRR17415268,AMPLICON,485,817570,PRJNA793894,SAMN24592514,SARS-CoV-2: clinical or host-associated,835282,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-12,public,"nanopore,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13586812,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster5_DI,Nasal Turbinate from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B64_AG_18861,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage5_DI_5dpi_NT,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415269,AMPLICON,497,801100,PRJNA793894,SAMN24592513,SARS-CoV-2: clinical or host-associated,816555,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"nanopore,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13586811,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster4_DC,Nasal Turbinate from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B63_AG_18860,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage4_DC_7dpi_NT,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415270,AMPLICON,498,875313,PRJNA793894,SAMN24592512,SARS-CoV-2: clinical or host-associated,888148,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-12,public,"fastq,nanopore,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX13586810,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster4_DI,Nasal Turbinate from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B62_AG_18859,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage4_DI_5dpi_NT,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415271,AMPLICON,491,802325,PRJNA793894,SAMN24592511,SARS-CoV-2: clinical or host-associated,817680,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"fastq,nanopore,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13586809,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster3_DC,Nasal Turbinate from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B61_AG_18858,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage3_DC_7dpi_NT,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415272,AMPLICON,489,635545,PRJNA793894,SAMN24592510,SARS-CoV-2: clinical or host-associated,660036,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-14,public,"nanopore,fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13586808,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster2_DC,Nasal Turbinate from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B59_AG_18856,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage2_DC_7dpi_NT,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
